#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL18	MMP3	9606.ENSP00000280357	9606.ENSP00000299855	0	0	0	0	0	0	0	0.450	0.450
IL18	NOS2	9606.ENSP00000280357	9606.ENSP00000327251	0	0	0	0	0	0	0	0.485	0.485
IL18	PTGS2	9606.ENSP00000280357	9606.ENSP00000356438	0	0	0	0	0.060	0	0	0.541	0.550
IL18	LEP	9606.ENSP00000280357	9606.ENSP00000312652	0	0	0	0	0	0	0	0.569	0.569
IL18	INS	9606.ENSP00000280357	9606.ENSP00000380432	0	0	0	0	0	0	0	0.630	0.630
IL18	SELE	9606.ENSP00000280357	9606.ENSP00000331736	0	0	0	0	0	0	0	0.706	0.706
IL18	VCAM1	9606.ENSP00000280357	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.757	0.763
IL18	MMP9	9606.ENSP00000280357	9606.ENSP00000361405	0	0	0	0	0.060	0	0	0.760	0.765
IL18	VEGFA	9606.ENSP00000280357	9606.ENSP00000478570	0	0	0	0	0	0	0	0.788	0.788
IL18	IL6	9606.ENSP00000280357	9606.ENSP00000385675	0	0	0	0	0	0	0	0.872	0.872
IL18	TLR4	9606.ENSP00000280357	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.870	0.873
IL18	TNF	9606.ENSP00000280357	9606.ENSP00000398698	0	0	0	0	0	0	0	0.902	0.903
IL1A	TNFRSF1A	9606.ENSP00000263339	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.446	0.457
IL1A	MMP2	9606.ENSP00000263339	9606.ENSP00000219070	0	0	0	0	0	0	0	0.440	0.440
IL1A	PLAT	9606.ENSP00000263339	9606.ENSP00000220809	0	0	0	0	0	0	0	0.554	0.554
IL1A	TGFB1	9606.ENSP00000263339	9606.ENSP00000221930	0	0	0	0	0	0	0	0.586	0.586
IL1A	SERPINE1	9606.ENSP00000263339	9606.ENSP00000223095	0	0	0	0	0.091	0	0	0.423	0.453
IL1A	MPO	9606.ENSP00000263339	9606.ENSP00000225275	0	0	0	0	0.063	0	0	0.426	0.439
IL1A	IL2	9606.ENSP00000263339	9606.ENSP00000226730	0	0	0	0	0	0	0	0.763	0.763
IL1A	IL4	9606.ENSP00000263339	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.732	0.972
IL1A	PLG	9606.ENSP00000263339	9606.ENSP00000308938	0	0	0	0	0.062	0	0	0.398	0.411
IL1A	NOS2	9606.ENSP00000263339	9606.ENSP00000327251	0	0	0	0	0.063	0	0	0.399	0.412
IL1A	SOD2	9606.ENSP00000263339	9606.ENSP00000446252	0	0	0	0	0.085	0	0	0.398	0.425
IL1A	INS	9606.ENSP00000263339	9606.ENSP00000380432	0	0	0	0	0	0	0	0.426	0.426
IL1A	LPL	9606.ENSP00000263339	9606.ENSP00000309757	0	0	0	0	0.059	0	0	0.509	0.518
IL1A	MMP9	9606.ENSP00000263339	9606.ENSP00000361405	0	0	0	0	0.069	0	0	0.530	0.543
IL1A	MMP3	9606.ENSP00000263339	9606.ENSP00000299855	0	0	0	0	0.069	0	0	0.536	0.549
IL1A	VEGFA	9606.ENSP00000263339	9606.ENSP00000478570	0	0	0	0	0	0	0	0.550	0.550
IL1A	PECAM1	9606.ENSP00000263339	9606.ENSP00000457421	0	0	0	0	0	0	0	0.561	0.561
IL1A	TLR4	9606.ENSP00000263339	9606.ENSP00000363089	0	0	0	0	0.059	0	0	0.558	0.566
IL1A	LEP	9606.ENSP00000263339	9606.ENSP00000312652	0	0	0	0	0	0	0	0.600	0.600
IL1A	PLAU	9606.ENSP00000263339	9606.ENSP00000361850	0	0	0	0	0.098	0	0	0.592	0.616
IL1A	SELE	9606.ENSP00000263339	9606.ENSP00000331736	0	0	0	0	0.062	0	0	0.721	0.727
IL1A	VCAM1	9606.ENSP00000263339	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.735	0.741
IL1A	MMP1	9606.ENSP00000263339	9606.ENSP00000322788	0	0	0	0	0.111	0	0	0.725	0.745
IL1A	LTA	9606.ENSP00000263339	9606.ENSP00000403495	0	0	0	0	0.148	0	0	0.717	0.748
IL1A	PTGS2	9606.ENSP00000263339	9606.ENSP00000356438	0	0	0	0	0.213	0	0	0.772	0.813
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.296	0	0	0.923	0.944
IL1A	IL6	9606.ENSP00000263339	9606.ENSP00000385675	0	0	0	0	0.375	0	0	0.918	0.946
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.753	0	0.900	0.921	0.997
IL1B	TNFRSF1A	9606.ENSP00000263341	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.649	0.656
IL1B	MMP2	9606.ENSP00000263341	9606.ENSP00000219070	0	0	0	0	0	0.379	0	0.802	0.872
IL1B	PLAT	9606.ENSP00000263341	9606.ENSP00000220809	0	0	0	0	0	0	0	0.411	0.410
IL1B	TGFB1	9606.ENSP00000263341	9606.ENSP00000221930	0	0	0	0	0.087	0	0	0.723	0.736
IL1B	SERPINE1	9606.ENSP00000263341	9606.ENSP00000223095	0	0	0	0	0.063	0	0	0.580	0.589
IL1B	MPO	9606.ENSP00000263341	9606.ENSP00000225275	0	0	0	0	0.098	0	0	0.807	0.819
IL1B	IL2	9606.ENSP00000263341	9606.ENSP00000226730	0	0	0	0	0	0	0	0.900	0.900
IL1B	IL4	9606.ENSP00000263341	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.916	0.991
IL1B	KDR	9606.ENSP00000263341	9606.ENSP00000263923	0	0	0	0	0.061	0	0	0.390	0.402
IL1B	NOS1	9606.ENSP00000263341	9606.ENSP00000477999	0	0	0	0	0.062	0	0	0.400	0.413
IL1B	PTPN1	9606.ENSP00000263341	9606.ENSP00000360683	0	0	0	0	0	0.294	0	0.211	0.419
IL1B	THBD	9606.ENSP00000263341	9606.ENSP00000366307	0	0	0	0	0.153	0	0	0.413	0.481
IL1B	TP53	9606.ENSP00000263341	9606.ENSP00000269305	0	0	0	0	0	0	0	0.514	0.514
IL1B	SOD1	9606.ENSP00000263341	9606.ENSP00000270142	0	0	0	0	0	0	0	0.518	0.518
IL1B	PLG	9606.ENSP00000263341	9606.ENSP00000308938	0	0	0	0	0	0	0	0.529	0.529
IL1B	PECAM1	9606.ENSP00000263341	9606.ENSP00000457421	0	0	0	0	0.088	0	0	0.510	0.534
IL1B	PPBP	9606.ENSP00000263341	9606.ENSP00000296028	0	0	0	0	0.249	0	0	0.458	0.576
IL1B	PLAU	9606.ENSP00000263341	9606.ENSP00000361850	0	0	0	0	0.076	0	0	0.610	0.625
IL1B	SOD2	9606.ENSP00000263341	9606.ENSP00000446252	0	0	0	0	0.242	0	0	0.533	0.631
IL1B	LDLR	9606.ENSP00000263341	9606.ENSP00000454071	0	0	0	0	0	0	0	0.635	0.635
IL1B	SRC	9606.ENSP00000263341	9606.ENSP00000362680	0	0	0	0	0	0.059	0	0.640	0.646
IL1B	PPARA	9606.ENSP00000263341	9606.ENSP00000385523	0	0	0	0	0	0	0	0.650	0.650
IL1B	INS	9606.ENSP00000263341	9606.ENSP00000380432	0	0	0	0	0	0	0	0.726	0.726
IL1B	NOS3	9606.ENSP00000263341	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.723	0.729
IL1B	PPARG	9606.ENSP00000263341	9606.ENSP00000287820	0	0	0	0	0.061	0	0	0.789	0.794
IL1B	LEP	9606.ENSP00000263341	9606.ENSP00000312652	0	0	0	0	0	0	0	0.794	0.794
IL1B	SELE	9606.ENSP00000263341	9606.ENSP00000331736	0	0	0	0	0.061	0	0	0.794	0.799
IL1B	NOS2	9606.ENSP00000263341	9606.ENSP00000327251	0	0	0	0	0.066	0	0	0.845	0.850
IL1B	LTA	9606.ENSP00000263341	9606.ENSP00000403495	0	0	0	0	0.245	0	0	0.814	0.853
IL1B	MMP1	9606.ENSP00000263341	9606.ENSP00000322788	0	0	0	0	0.128	0	0	0.845	0.859
IL1B	VCAM1	9606.ENSP00000263341	9606.ENSP00000294728	0	0	0	0	0.062	0	0	0.865	0.868
IL1B	MMP3	9606.ENSP00000263341	9606.ENSP00000299855	0	0	0	0	0.107	0	0	0.862	0.872
IL1B	VEGFA	9606.ENSP00000263341	9606.ENSP00000478570	0	0	0	0	0	0	0	0.877	0.877
IL1B	MMP9	9606.ENSP00000263341	9606.ENSP00000361405	0	0	0	0	0.200	0	0	0.895	0.913
IL1B	PIK3CA	9606.ENSP00000263341	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.185	0.915
IL1B	TLR4	9606.ENSP00000263341	9606.ENSP00000363089	0	0	0	0	0.160	0	0	0.913	0.925
IL1B	PTGS2	9606.ENSP00000263341	9606.ENSP00000356438	0	0	0	0	0.561	0	0	0.943	0.974
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.430	0	0	0.973	0.984
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.441	0	0	0.981	0.989
IL2	TNFRSF1A	9606.ENSP00000226730	9606.ENSP00000162749	0	0	0	0	0	0	0	0.648	0.648
IL2	MMP2	9606.ENSP00000226730	9606.ENSP00000219070	0	0	0	0	0	0	0	0.440	0.440
IL2	TGFB1	9606.ENSP00000226730	9606.ENSP00000221930	0	0	0	0	0	0	0	0.656	0.656
IL2	MPO	9606.ENSP00000226730	9606.ENSP00000225275	0	0	0	0	0	0	0	0.548	0.548
IL2	MMP3	9606.ENSP00000226730	9606.ENSP00000299855	0	0	0	0	0	0	0	0.430	0.430
IL2	KDR	9606.ENSP00000226730	9606.ENSP00000263923	0	0	0	0	0	0	0	0.473	0.473
IL2	NOS2	9606.ENSP00000226730	9606.ENSP00000327251	0	0	0	0	0	0	0	0.486	0.486
IL2	PECAM1	9606.ENSP00000226730	9606.ENSP00000457421	0	0	0	0	0	0	0	0.495	0.495
IL2	LEP	9606.ENSP00000226730	9606.ENSP00000312652	0	0	0	0	0	0	0	0.549	0.549
IL2	MMP9	9606.ENSP00000226730	9606.ENSP00000361405	0	0	0	0	0	0	0	0.556	0.556
IL2	SRC	9606.ENSP00000226730	9606.ENSP00000362680	0	0	0	0	0	0	0	0.571	0.571
IL2	SELE	9606.ENSP00000226730	9606.ENSP00000331736	0	0	0	0	0	0	0	0.575	0.575
IL2	PTGS2	9606.ENSP00000226730	9606.ENSP00000356438	0	0	0	0	0	0	0	0.577	0.577
IL2	TP53	9606.ENSP00000226730	9606.ENSP00000269305	0	0	0	0	0	0	0	0.586	0.586
IL2	VCAM1	9606.ENSP00000226730	9606.ENSP00000294728	0	0	0	0	0	0	0	0.627	0.627
IL2	PTEN	9606.ENSP00000226730	9606.ENSP00000361021	0	0	0	0	0	0	0	0.671	0.671
IL2	INS	9606.ENSP00000226730	9606.ENSP00000380432	0	0	0	0	0	0	0	0.672	0.672
IL2	TLR4	9606.ENSP00000226730	9606.ENSP00000363089	0	0	0	0	0	0	0	0.706	0.706
IL2	VEGFA	9606.ENSP00000226730	9606.ENSP00000478570	0	0	0	0	0	0	0	0.733	0.733
IL2	LTA	9606.ENSP00000226730	9606.ENSP00000403495	0	0	0	0	0.069	0	0	0.728	0.736
IL2	PIK3CA	9606.ENSP00000226730	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.228	0.919
IL2	KRAS	9606.ENSP00000226730	9606.ENSP00000256078	0	0	0	0	0	0	0.900	0.434	0.940
IL2	TNF	9606.ENSP00000226730	9606.ENSP00000398698	0	0	0	0	0	0	0	0.956	0.957
IL2	TERT	9606.ENSP00000226730	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.599	0.958
IL2	IL6	9606.ENSP00000226730	9606.ENSP00000385675	0	0	0	0	0	0	0	0.958	0.959
IL2	IL4	9606.ENSP00000226730	9606.ENSP00000231449	0	0	0	0	0.062	0	0	0.963	0.964
IL4	TNFRSF1A	9606.ENSP00000231449	9606.ENSP00000162749	0	0	0	0	0	0	0	0.581	0.581
IL4	MMP2	9606.ENSP00000231449	9606.ENSP00000219070	0	0	0	0	0	0	0	0.473	0.473
IL4	TGFB1	9606.ENSP00000231449	9606.ENSP00000221930	0	0	0	0	0	0	0	0.700	0.700
IL4	SERPINE1	9606.ENSP00000231449	9606.ENSP00000223095	0	0	0	0	0	0	0	0.420	0.420
IL4	MPO	9606.ENSP00000231449	9606.ENSP00000225275	0	0	0	0	0	0	0	0.609	0.609
IL4	PTEN	9606.ENSP00000231449	9606.ENSP00000361021	0	0	0	0	0.060	0	0	0.397	0.409
IL4	PLG	9606.ENSP00000231449	9606.ENSP00000308938	0	0	0	0	0	0	0	0.410	0.410
IL4	PECAM1	9606.ENSP00000231449	9606.ENSP00000457421	0	0	0	0	0	0	0	0.473	0.473
IL4	SRC	9606.ENSP00000231449	9606.ENSP00000362680	0	0	0	0	0.062	0	0	0.479	0.491
IL4	MMP3	9606.ENSP00000231449	9606.ENSP00000299855	0	0	0	0	0	0	0	0.500	0.500
IL4	PPARG	9606.ENSP00000231449	9606.ENSP00000287820	0	0	0	0	0.062	0	0	0.510	0.520
IL4	PTPN1	9606.ENSP00000231449	9606.ENSP00000360683	0	0	0	0	0	0	0	0.529	0.529
IL4	PLAU	9606.ENSP00000231449	9606.ENSP00000361850	0	0	0	0	0	0	0	0.541	0.541
IL4	LEP	9606.ENSP00000231449	9606.ENSP00000312652	0	0	0	0	0.064	0	0	0.575	0.585
IL4	KDR	9606.ENSP00000231449	9606.ENSP00000263923	0	0	0	0	0	0	0	0.593	0.593
IL4	THBD	9606.ENSP00000231449	9606.ENSP00000366307	0	0	0	0	0	0	0	0.642	0.642
IL4	MMP9	9606.ENSP00000231449	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.641	0.648
IL4	NOS2	9606.ENSP00000231449	9606.ENSP00000327251	0	0	0	0	0.064	0	0	0.651	0.660
IL4	TP53	9606.ENSP00000231449	9606.ENSP00000269305	0	0	0	0	0	0	0	0.685	0.685
IL4	MMP1	9606.ENSP00000231449	9606.ENSP00000322788	0	0	0	0	0	0	0	0.685	0.685
IL4	LTA	9606.ENSP00000231449	9606.ENSP00000403495	0	0	0	0	0	0	0	0.715	0.715
IL4	VEGFA	9606.ENSP00000231449	9606.ENSP00000478570	0	0	0	0	0	0	0	0.726	0.726
IL4	SELE	9606.ENSP00000231449	9606.ENSP00000331736	0	0	0	0	0.055	0	0	0.739	0.743
IL4	INS	9606.ENSP00000231449	9606.ENSP00000380432	0	0	0	0	0	0	0	0.793	0.793
IL4	PTGS2	9606.ENSP00000231449	9606.ENSP00000356438	0	0	0	0	0.062	0	0	0.795	0.800
IL4	VCAM1	9606.ENSP00000231449	9606.ENSP00000294728	0	0	0	0	0	0	0	0.861	0.861
IL4	TLR4	9606.ENSP00000231449	9606.ENSP00000363089	0	0	0	0	0.064	0	0	0.873	0.876
IL4	PIK3CA	9606.ENSP00000231449	9606.ENSP00000263967	0	0	0	0	0	0.187	0.900	0.227	0.931
IL4	TNF	9606.ENSP00000231449	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.931	0.992
IL4	IL6	9606.ENSP00000231449	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.968	0.996
IL6	TNFRSF1A	9606.ENSP00000385675	9606.ENSP00000162749	0	0	0	0	0	0	0	0.840	0.840
IL6	MMP2	9606.ENSP00000385675	9606.ENSP00000219070	0	0	0	0	0.076	0	0	0.816	0.823
IL6	PLAT	9606.ENSP00000385675	9606.ENSP00000220809	0	0	0	0	0.076	0	0	0.529	0.546
IL6	TGFB1	9606.ENSP00000385675	9606.ENSP00000221930	0	0	0	0	0.065	0	0	0.835	0.839
IL6	PON1	9606.ENSP00000385675	9606.ENSP00000222381	0	0	0	0	0	0	0	0.708	0.708
IL6	SERPINE1	9606.ENSP00000385675	9606.ENSP00000223095	0	0	0	0	0.159	0	0	0.789	0.815
IL6	MPO	9606.ENSP00000385675	9606.ENSP00000225275	0	0	0	0	0.061	0	0	0.848	0.852
IL6	KRAS	9606.ENSP00000385675	9606.ENSP00000256078	0	0	0	0	0	0	0	0.705	0.705
IL6	KDR	9606.ENSP00000385675	9606.ENSP00000263923	0	0	0	0	0	0	0	0.590	0.590
IL6	TP53	9606.ENSP00000385675	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.864	0.867
IL6	SOD1	9606.ENSP00000385675	9606.ENSP00000270142	0	0	0	0	0	0	0	0.541	0.541
IL6	PPARG	9606.ENSP00000385675	9606.ENSP00000287820	0	0	0	0	0	0	0	0.812	0.812
IL6	VCAM1	9606.ENSP00000385675	9606.ENSP00000294728	0	0	0	0	0.083	0	0	0.891	0.896
IL6	PPBP	9606.ENSP00000385675	9606.ENSP00000296028	0	0	0	0	0.108	0	0	0.756	0.774
IL6	NOS3	9606.ENSP00000385675	9606.ENSP00000297494	0	0	0	0	0.058	0	0	0.796	0.800
IL6	MMP3	9606.ENSP00000385675	9606.ENSP00000299855	0	0	0	0	0.112	0	0	0.747	0.766
IL6	PLG	9606.ENSP00000385675	9606.ENSP00000308938	0	0	0	0	0	0	0	0.704	0.704
IL6	OLR1	9606.ENSP00000385675	9606.ENSP00000309124	0	0	0	0	0.089	0	0	0.480	0.507
IL6	TERT	9606.ENSP00000385675	9606.ENSP00000309572	0	0	0	0	0	0	0	0.641	0.641
IL6	LPL	9606.ENSP00000385675	9606.ENSP00000309757	0	0	0	0	0	0	0	0.590	0.590
IL6	LEP	9606.ENSP00000385675	9606.ENSP00000312652	0	0	0	0	0	0	0	0.942	0.943
IL6	SLC2A4	9606.ENSP00000385675	9606.ENSP00000320935	0	0	0	0	0	0	0	0.765	0.766
IL6	MMP1	9606.ENSP00000385675	9606.ENSP00000322788	0	0	0	0	0.154	0	0	0.814	0.836
IL6	NOS2	9606.ENSP00000385675	9606.ENSP00000327251	0	0	0	0	0.063	0	0	0.735	0.741
IL6	SELE	9606.ENSP00000385675	9606.ENSP00000331736	0	0	0	0	0.120	0	0	0.790	0.807
IL6	NR1I2	9606.ENSP00000385675	9606.ENSP00000336528	0	0	0	0	0	0	0	0.470	0.470
IL6	NR3C2	9606.ENSP00000385675	9606.ENSP00000350815	0	0	0	0	0	0	0	0.418	0.418
IL6	PTGS2	9606.ENSP00000385675	9606.ENSP00000356438	0	0	0	0	0.314	0	0	0.922	0.945
IL6	PTPN1	9606.ENSP00000385675	9606.ENSP00000360683	0	0	0	0	0.061	0	0	0.653	0.661
IL6	PTEN	9606.ENSP00000385675	9606.ENSP00000361021	0	0	0	0	0.055	0	0	0.592	0.598
IL6	MMP9	9606.ENSP00000385675	9606.ENSP00000361405	0	0	0	0	0.074	0	0	0.920	0.923
IL6	PLAU	9606.ENSP00000385675	9606.ENSP00000361850	0	0	0	0	0.134	0	0	0.496	0.544
IL6	SRC	9606.ENSP00000385675	9606.ENSP00000362680	0	0	0	0	0	0	0	0.793	0.793
IL6	TLR4	9606.ENSP00000385675	9606.ENSP00000363089	0	0	0	0	0.082	0	0	0.956	0.959
IL6	THBD	9606.ENSP00000385675	9606.ENSP00000366307	0	0	0	0	0.098	0	0	0.630	0.651
IL6	INS	9606.ENSP00000385675	9606.ENSP00000380432	0	0	0	0	0	0	0	0.947	0.947
IL6	PPARA	9606.ENSP00000385675	9606.ENSP00000385523	0	0	0	0	0	0	0	0.517	0.517
IL6	NOS1	9606.ENSP00000385675	9606.ENSP00000477999	0	0	0	0	0.058	0	0	0.499	0.508
IL6	LDLR	9606.ENSP00000385675	9606.ENSP00000454071	0	0	0	0	0	0	0	0.550	0.550
IL6	PECAM1	9606.ENSP00000385675	9606.ENSP00000457421	0	0	0	0	0	0	0	0.671	0.671
IL6	SOD2	9606.ENSP00000385675	9606.ENSP00000446252	0	0	0	0	0.110	0	0	0.744	0.762
IL6	LTA	9606.ENSP00000385675	9606.ENSP00000403495	0	0	0	0	0.082	0	0	0.798	0.806
IL6	VEGFA	9606.ENSP00000385675	9606.ENSP00000478570	0	0	0	0	0.063	0	0	0.957	0.959
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.123	0	0	0.982	0.984
INS	TNFRSF1A	9606.ENSP00000380432	9606.ENSP00000162749	0	0	0	0	0	0	0	0.539	0.539
INS	MMP2	9606.ENSP00000380432	9606.ENSP00000219070	0	0	0	0	0	0	0	0.586	0.586
INS	PLAT	9606.ENSP00000380432	9606.ENSP00000220809	0	0	0	0	0	0	0	0.553	0.553
INS	TGFB1	9606.ENSP00000380432	9606.ENSP00000221930	0	0	0	0	0	0	0	0.603	0.603
INS	PON1	9606.ENSP00000380432	9606.ENSP00000222381	0	0	0	0	0	0	0	0.559	0.559
INS	SERPINE1	9606.ENSP00000380432	9606.ENSP00000223095	0	0	0	0	0	0	0	0.916	0.916
INS	MPO	9606.ENSP00000380432	9606.ENSP00000225275	0	0	0	0	0	0	0	0.723	0.723
INS	KRAS	9606.ENSP00000380432	9606.ENSP00000256078	0	0	0	0	0	0	0	0.583	0.583
INS	KDR	9606.ENSP00000380432	9606.ENSP00000263923	0	0	0	0	0	0	0.600	0.642	0.850
INS	PIK3CA	9606.ENSP00000380432	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.573	0.955
INS	LCAT	9606.ENSP00000380432	9606.ENSP00000264005	0	0	0	0	0	0	0	0.530	0.530
INS	TP53	9606.ENSP00000380432	9606.ENSP00000269305	0	0	0	0	0	0	0	0.730	0.730
INS	SOD1	9606.ENSP00000380432	9606.ENSP00000270142	0	0	0	0	0	0	0	0.542	0.542
INS	PPARG	9606.ENSP00000380432	9606.ENSP00000287820	0	0	0	0	0	0	0	0.944	0.945
INS	VCAM1	9606.ENSP00000380432	9606.ENSP00000294728	0	0	0	0	0	0	0	0.817	0.817
INS	NOS3	9606.ENSP00000380432	9606.ENSP00000297494	0	0	0	0	0	0	0	0.914	0.914
INS	MMP3	9606.ENSP00000380432	9606.ENSP00000299855	0	0	0	0	0	0	0	0.546	0.546
INS	INSR	9606.ENSP00000380432	9606.ENSP00000303830	0	0	0	0	0	0.974	0.900	0.902	0.999
INS	PLG	9606.ENSP00000380432	9606.ENSP00000308938	0	0	0	0	0	0	0	0.831	0.831
INS	TERT	9606.ENSP00000380432	9606.ENSP00000309572	0	0	0	0	0	0	0	0.548	0.548
INS	LPL	9606.ENSP00000380432	9606.ENSP00000309757	0	0	0	0	0	0	0	0.866	0.866
INS	LEP	9606.ENSP00000380432	9606.ENSP00000312652	0	0	0	0	0	0	0	0.975	0.976
INS	SLC2A4	9606.ENSP00000380432	9606.ENSP00000320935	0	0	0	0	0	0	0	0.968	0.969
INS	MMP1	9606.ENSP00000380432	9606.ENSP00000322788	0	0	0	0	0	0	0	0.485	0.485
INS	NOS2	9606.ENSP00000380432	9606.ENSP00000327251	0	0	0	0	0	0	0	0.511	0.511
INS	SELE	9606.ENSP00000380432	9606.ENSP00000331736	0	0	0	0	0	0	0	0.640	0.640
INS	NR1I2	9606.ENSP00000380432	9606.ENSP00000336528	0	0	0	0	0	0	0	0.475	0.475
INS	NR3C2	9606.ENSP00000380432	9606.ENSP00000350815	0	0	0	0	0	0	0	0.561	0.561
INS	PTGS2	9606.ENSP00000380432	9606.ENSP00000356438	0	0	0	0	0	0	0	0.651	0.651
INS	PTPN1	9606.ENSP00000380432	9606.ENSP00000360683	0	0	0	0	0	0	0.900	0.914	0.991
INS	PTEN	9606.ENSP00000380432	9606.ENSP00000361021	0	0	0	0	0	0.379	0	0.819	0.883
INS	MMP9	9606.ENSP00000380432	9606.ENSP00000361405	0	0	0	0	0	0	0	0.792	0.792
INS	PLAU	9606.ENSP00000380432	9606.ENSP00000361850	0	0	0	0	0	0	0	0.417	0.416
INS	SRC	9606.ENSP00000380432	9606.ENSP00000362680	0	0	0	0	0	0.262	0	0.826	0.866
INS	TLR4	9606.ENSP00000380432	9606.ENSP00000363089	0	0	0	0	0	0	0	0.830	0.830
INS	SOD2	9606.ENSP00000380432	9606.ENSP00000446252	0	0	0	0	0	0	0	0.641	0.641
INS	NOS1	9606.ENSP00000380432	9606.ENSP00000477999	0	0	0	0	0	0	0	0.731	0.731
INS	PPARA	9606.ENSP00000380432	9606.ENSP00000385523	0	0	0	0	0	0	0	0.733	0.733
INS	PECAM1	9606.ENSP00000380432	9606.ENSP00000457421	0	0	0	0	0	0	0	0.781	0.781
INS	LDLR	9606.ENSP00000380432	9606.ENSP00000454071	0	0	0	0	0	0	0	0.803	0.803
INS	TNF	9606.ENSP00000380432	9606.ENSP00000398698	0	0	0	0	0	0	0	0.916	0.916
INS	VEGFA	9606.ENSP00000380432	9606.ENSP00000478570	0	0	0	0	0	0	0	0.918	0.919
INSR	PIK3CA	9606.ENSP00000303830	9606.ENSP00000263967	0	0	0	0	0.062	0.124	0.900	0.468	0.950
INSR	PPARG	9606.ENSP00000303830	9606.ENSP00000287820	0	0	0	0	0	0.085	0	0.441	0.466
INSR	SOD2	9606.ENSP00000303830	9606.ENSP00000446252	0	0	0	0	0	0	0	0.414	0.414
INSR	PRKCD	9606.ENSP00000303830	9606.ENSP00000378217	0	0	0	0.553	0.062	0.398	0	0.085	0.423
INSR	LEP	9606.ENSP00000303830	9606.ENSP00000312652	0	0	0	0	0	0	0	0.515	0.515
INSR	SRC	9606.ENSP00000303830	9606.ENSP00000362680	0	0	0	0.708	0	0.468	0	0.446	0.534
INSR	PTEN	9606.ENSP00000303830	9606.ENSP00000361021	0	0	0	0	0.055	0.183	0	0.620	0.681
INSR	SLC2A4	9606.ENSP00000303830	9606.ENSP00000320935	0	0	0	0	0	0.127	0	0.652	0.684
INSR	VEGFA	9606.ENSP00000303830	9606.ENSP00000478570	0	0	0	0	0.061	0	0.600	0.269	0.701
INSR	PTPN1	9606.ENSP00000303830	9606.ENSP00000360683	0	0	0	0	0.062	0.972	0.900	0.418	0.998
KCNH2	TNNT2	9606.ENSP00000262186	9606.ENSP00000236918	0	0	0	0	0.055	0	0	0.556	0.563
KCNH2	SRC	9606.ENSP00000262186	9606.ENSP00000362680	0	0	0	0	0	0.063	0	0.522	0.533
KCNH2	SCN5A	9606.ENSP00000262186	9606.ENSP00000410257	0	0	0	0	0.063	0.094	0	0.927	0.933
KDR	TNFRSF1A	9606.ENSP00000263923	9606.ENSP00000162749	0	0	0	0	0.055	0	0	0.397	0.405
KDR	MMP2	9606.ENSP00000263923	9606.ENSP00000219070	0	0	0	0	0.098	0	0	0.648	0.668
KDR	TGFB1	9606.ENSP00000263923	9606.ENSP00000221930	0	0	0	0	0.061	0.078	0	0.411	0.446
KDR	SERPINE1	9606.ENSP00000263923	9606.ENSP00000223095	0	0	0	0	0.050	0	0	0.448	0.453
KDR	TNNT2	9606.ENSP00000263923	9606.ENSP00000236918	0	0	0	0	0	0	0	0.407	0.407
KDR	KRAS	9606.ENSP00000263923	9606.ENSP00000256078	0	0	0	0	0	0.183	0	0.645	0.697
KDR	NOTCH3	9606.ENSP00000263923	9606.ENSP00000263388	0	0	0	0	0.077	0.057	0	0.398	0.431
KDR	TERT	9606.ENSP00000263923	9606.ENSP00000309572	0	0	0	0	0	0	0	0.400	0.400
KDR	TLR4	9606.ENSP00000263923	9606.ENSP00000363089	0	0	0	0	0.062	0.089	0	0.372	0.417
KDR	MMP3	9606.ENSP00000263923	9606.ENSP00000299855	0	0	0	0	0	0	0	0.426	0.426
KDR	PLAU	9606.ENSP00000263923	9606.ENSP00000361850	0	0	0	0	0.061	0	0	0.415	0.427
KDR	PPARA	9606.ENSP00000263923	9606.ENSP00000385523	0	0	0	0	0	0.051	0	0.454	0.459
